,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
431,58722.48645830015,273.14239579997957,r,r,7076.916979591837,7076.916979591837,1.5292892638842127e-17,-3.7585485142272717,1.5292892638842128e-18,0.1,21.240143204652068,-9.396371285568177,0.1,True
432,58725.4990393999,276.15497689973563,r,r,7076.916979591837,7076.916979591837,1.8800732814016242e-17,-3.6688633763736505,1.880073281401624e-18,0.1,21.01593036001801,-9.17215844093412,0.1,True
433,58730.50415509986,281.16009259968996,r,r,7076.916979591837,7076.916979591837,4.717065836384578e-17,-3.2693662161122745,4.717065836384578e-18,0.1,20.017187459364575,-8.173415540280685,0.1,True
434,58732.477256900165,283.1331943999976,r,r,7076.916979591837,7076.916979591837,1.807933798969555e-17,-3.685855629986662,1.807933798969555e-18,0.1,21.058410994050544,-9.214639074966653,0.1,True
435,58735.487662000116,286.1435994999483,r,r,7076.916979591837,7076.916979591837,1.8217164674894008e-17,-3.682557369705659,1.821716467489401e-18,0.1,21.050165343348038,-9.206393424264148,0.1,True
436,58738.50344910007,289.15938659990206,r,r,7076.916979591837,7076.916979591837,2.268458345476005e-17,-3.587307344924735,2.268458345476005e-18,0.1,20.812040281395728,-8.968268362311838,0.1,True
437,58741.441666699946,292.0976041997783,r,r,6260.0,6260.0,4.285126435029876e-17,-3.31107451332808,4.285126435029876e-18,0.1,20.121458202404085,-8.277686283320195,0.1,True
438,58747.4401273001,298.0960647999309,r,r,7076.916979591837,7076.916979591837,3.1513352486670414e-17,-3.444543546670772,3.1513352486670416e-18,0.1,20.455130785760822,-8.611358866676932,0.1,True
439,58750.465405100025,301.1213425998576,r,r,7076.916979591837,7076.916979591837,2.831550715692364e-17,-3.4910138092275957,2.831550715692364e-18,0.1,20.571306442152874,-8.727534523068984,0.1,True
440,58756.48361109989,307.13954859972,r,r,7076.916979591837,7076.916979591837,2.2853172402114268e-17,-3.584091657955568,2.285317240211427e-18,0.1,20.804001063972812,-8.960229144888922,0.1,True
441,58759.3776273001,310.0335647999309,r,r,7076.916979591837,7076.916979591837,1.7423246890726567e-17,-3.7019090631737086,1.7423246890726568e-18,0.1,21.098544577018156,-9.254772657934266,0.1,True
442,58763.37503470015,314.03097219998017,r,r,7076.916979591837,7076.916979591837,1.9907213630513247e-17,-3.6440276768506052,1.990721363051325e-18,0.1,20.953841111210405,-9.110069192126515,0.1,True
443,58766.48620369984,317.14214119967073,r,r,6260.0,6260.0,2.172633693356946e-17,-3.6060516435532612,2.1726336933569462e-18,0.1,20.858901027967043,-9.015129108883153,0.1,True
444,58769.419398100115,320.0753355999477,r,r,7076.916979591837,7076.916979591837,5.574972060885924e-17,-3.19679545862785,5.574972060885924e-18,0.1,19.835760565653516,-7.9919886465696255,0.1,True
445,58775.33834489994,325.9942823997699,r,r,7076.916979591837,7076.916979591837,2.7423068071800354e-17,-3.5049221121707745,2.7423068071800356e-18,0.1,20.60607719951082,-8.762305280426931,0.1,True
446,58778.38109950023,329.0370370000601,r,r,7076.916979591837,7076.916979591837,3.475754383574745e-17,-3.4019890747144146,3.475754383574745e-18,0.1,20.348744605869925,-8.504972686786035,0.1,True
447,58784.37921300018,335.0351505000144,r,r,7076.916979591837,7076.916979591837,3.475244061719282e-17,-3.402052843960792,3.475244061719282e-18,0.1,20.34890402898587,-8.50513210990198,0.1,True
448,58787.33694439987,337.99288189969957,r,r,7076.916979591837,7076.916979591837,5.3356907488613214e-17,-3.215847503498498,5.335690748861322e-18,0.1,19.883390677830135,-8.039618758746245,0.1,True
449,58790.37361110002,341.0295485998504,r,r,7076.916979591837,7076.916979591837,2.4669009555152952e-17,-3.550886440679683,2.4669009555152952e-18,0.1,20.720988020783096,-8.877216101699206,0.1,True
